Wall time,Step,Value
1749831953.268638,0,1.6868045330047607
1749832165.335768,1,1.15404212474823
1749832399.98687,2,1.0492112636566162
1749832664.9177039,3,0.9146255850791931
1749832924.268667,4,0.846278190612793
1749833174.94831,5,0.7515372633934021
1749833438.9380841,6,0.807613730430603
1749833697.5644789,7,0.7191522717475891
1749833966.859453,8,0.70754474401474
1749834227.888164,9,0.6676901578903198
1749834484.268543,10,0.6650305390357971
1749834740.723385,11,0.645686149597168
1749834993.7197702,12,0.6017870903015137
1749835247.4294012,13,0.5682137608528137
1749835500.966551,14,0.6365440487861633
1749835749.402084,15,0.49520552158355713
1749836011.852588,16,0.504727840423584
1749836270.297811,17,0.5065930485725403
1749836520.832486,18,0.5477144718170166
1749836781.17278,19,0.6312806606292725
1749837045.454048,20,0.5037840604782104
1749837300.123436,21,0.47814542055130005
1749837554.132517,22,0.507289469242096
1749837811.490019,23,0.5238717198371887
1749838082.3777652,24,0.40982794761657715
1749838344.621676,25,0.41996118426322937
1749838613.684279,26,0.42769795656204224
1749839309.2557309,27,0.44597911834716797
1749840489.432398,28,0.3993835151195526
1749840879.403724,29,0.42805275321006775
1749841145.69444,30,0.4138478934764862
1749841415.6433558,31,0.3942944407463074
1749841684.636113,32,0.5728195905685425
1749841938.334969,33,0.4187171757221222
1749842197.841323,34,0.5636135935783386
1749842455.803144,35,0.46401676535606384
1749842713.303575,36,0.40741002559661865
1749842968.576576,37,0.36301881074905396
1749843224.350241,38,0.3597644567489624
1749843486.2588959,39,0.35044682025909424
1749843739.952679,40,0.3603423237800598
1749844003.519168,41,0.32598137855529785
1749844260.539327,42,0.32356223464012146
1749844529.503607,43,0.33184611797332764
1749844793.419678,44,0.33210915327072144
1749845081.186538,45,0.3188530206680298
1749845360.996588,46,0.31168195605278015
1749845635.008686,47,0.30498209595680237
1749845889.311035,48,0.279489129781723
1749846141.5905821,49,0.34843555092811584
1749846391.5388002,50,0.3129846155643463
1749846643.108629,51,0.28101488947868347
1749846892.483352,52,0.3242200016975403
1749849740.9527628,53,0.3338654041290283
1749849997.9957418,54,0.35353243350982666
1749850250.825363,55,0.3234822154045105
1749852770.605403,56,0.3074459731578827
1749855196.7497358,57,0.3447391390800476
1749855450.267093,58,0.33380478620529175
1749855702.604532,59,0.32816028594970703
1749857980.570752,60,0.30250197649002075
1749863476.977731,61,0.26247522234916687
1749863740.956734,62,0.31052684783935547
1749864024.4861171,63,0.2688905596733093
1749866198.6425369,64,0.23976480960845947
1749869335.050598,65,0.23087427020072937
1749869575.5493639,66,0.2255803793668747
1749870805.325794,67,0.22305920720100403
1749872001.729951,68,0.21582931280136108
1749874624.2517068,69,0.21657705307006836
1749874868.36571,70,0.22343091666698456
1749876096.9292421,71,0.21525461971759796
1749876346.02139,72,0.22146111726760864
1749876662.541025,73,0.20798709988594055
1749877042.35841,74,0.22925841808319092
1749877456.324497,75,0.2215401530265808
1749877895.3932889,76,0.21333837509155273
1749878386.7140422,77,0.2208762913942337
1749878829.509619,78,0.20092777907848358
1749879269.1198232,79,0.21779759228229523
1749880579.2045052,80,0.20147298276424408
1749880826.660715,81,0.2032526135444641
1749881212.366157,82,0.21770568192005157
1749881631.150646,83,0.20575767755508423
1749881955.494022,84,0.2097022980451584
1749882216.605529,85,0.2114478498697281
1749883494.981154,86,0.18988588452339172
1749884763.123559,87,0.19757585227489471
1749885020.349727,88,0.19699378311634064
1749885277.313941,89,0.19417136907577515
1749885532.6080692,90,0.19477713108062744
