Wall time,Step,Value
1749831953.269064,0,37.0748291015625
1749832165.336117,1,54.84693908691406
1749832399.987042,2,57.482994079589844
1749832664.917957,3,59.43877410888672
1749832924.268872,4,65.13605499267578
1749833174.9486752,5,66.41156768798828
1749833438.938386,6,64.96598815917969
1749833697.56479,7,67.68707275390625
1749833966.859613,8,67.60204315185547
1749834227.888211,9,69.30271911621094
1749834484.268977,10,72.2789077758789
1749834740.7238941,11,72.10884094238281
1749834993.7200158,12,74.3197250366211
1749835247.429705,13,73.63945770263672
1749835500.966762,14,71.68367004394531
1749835749.402293,15,76.8707504272461
1749836011.85308,16,76.2755126953125
1749836270.2981398,17,75.5952377319336
1749836520.832864,18,75.51020050048828
1749836781.173144,19,73.46939086914062
1749837045.4544199,20,76.4455795288086
1749837300.123827,21,77.55101776123047
1749837554.1328351,22,77.04081726074219
1749837811.490056,23,75.6802749633789
1749838082.378027,24,79.93197631835938
1749838344.622081,25,78.82653045654297
1749838613.684523,26,78.57142639160156
1749839309.25633,27,78.40135955810547
1749840489.432717,28,80.86734771728516
1749840879.404162,29,78.91156768798828
1749841145.6946719,30,79.33673095703125
1749841415.6437051,31,80.27210998535156
1749841684.6362822,32,75.0
1749841938.335314,33,79.33673095703125
1749842197.841633,34,75.93537139892578
1749842455.803522,35,78.99659729003906
1749842713.3039072,36,80.69728088378906
1749842968.576787,37,81.80271911621094
1749843224.350591,38,81.20748138427734
1749843486.259137,39,82.48299407958984
1749843739.952905,40,81.37754821777344
1749844003.519397,41,83.50340270996094
1749844260.539685,42,83.33333587646484
1749844529.503833,43,82.14286041259766
1749844793.420021,44,83.07823181152344
1749845081.18687,45,83.84353637695312
1749845360.996785,46,84.69387817382812
1749845635.0091882,47,84.26870727539062
1749845889.311271,48,84.18367004394531
1749846141.59075,49,81.88775634765625
1749846391.539001,50,83.33333587646484
1749846643.108684,51,84.43877410888672
1749846892.483957,52,83.07823181152344
1749849740.953126,53,82.65306091308594
1749849997.995928,54,81.54762268066406
1749850250.825942,55,84.7789077758789
1749852770.60586,56,84.09864044189453
1749855196.7499552,57,83.07823181152344
1749855450.267484,58,82.90816497802734
1749855702.604831,59,84.01360321044922
1749857980.5710561,60,84.35374450683594
1749863476.978069,61,86.30952453613281
1749863740.957011,62,84.7789077758789
1749864024.486451,63,85.2040786743164
1749866198.6429288,64,88.26530456542969
1749869335.0512378,65,88.5204086303711
1749869575.5500128,66,88.0952377319336
1749870805.326287,67,88.43537139892578
1749872001.7307599,68,88.9455795288086
1749874624.252522,69,89.28571319580078
1749874868.3667781,70,88.01020050048828
1749876096.929392,71,88.9455795288086
1749876346.0217972,72,88.9455795288086
1749876662.541655,73,89.88095092773438
1749877042.359024,74,88.43537139892578
1749877456.325121,75,89.20068359375
1749877895.3939369,76,88.9455795288086
1749878386.714989,77,89.11564636230469
1749878829.5103219,78,90.73129272460938
1749879269.120457,79,88.6054458618164
1749880579.205031,80,90.05101776123047
1749880826.6611872,81,90.81632995605469
1749881212.367042,82,89.7959213256836
1749881631.151325,83,88.7755126953125
1749881955.494474,84,89.11564636230469
1749882216.6061969,85,89.20068359375
1749883494.9815092,86,91.15646362304688
1749884763.1236029,87,89.96598815917969
1749885020.3499498,88,90.47618865966797
1749885277.314168,89,90.64625549316406
1749885532.6082401,90,91.24149322509766
