Wall time,Step,Value
1749571815.824713,0,18.87755012512207
1749571995.137009,1,36.56462478637695
1749572180.337327,2,51.36054611206055
1749572368.302525,3,56.8027229309082
1749572557.239051,4,60.799320220947266
1749572748.599356,5,63.43537521362305
1749572940.6787121,6,67.94217681884766
1749573132.898994,7,72.44898223876953
1749573319.9660668,8,71.00340270996094
1749573509.721716,9,74.06462860107422
1749573699.973579,10,76.53060913085938
1749573892.366452,11,78.57142639160156
1749574083.3911748,12,78.40135955810547
1749574275.139906,13,78.91156768798828
1749574457.432655,14,80.78231048583984
1749574650.4965131,15,84.35374450683594
1749574830.074514,16,83.50340270996094
1749575020.2896981,17,84.09864044189453
1749575208.1646888,18,85.2040786743164
1749575396.22139,19,89.20068359375
1749575583.8706062,20,86.98979949951172
1749575767.727048,21,87.41496276855469
1749575954.688573,22,89.62584686279297
1749576138.350796,23,90.2210922241211
1749576325.198238,24,88.69047546386719
1749576514.9556239,25,92.43197631835938
1749576705.3863602,26,93.02721405029297
1749576895.2444952,27,91.92176818847656
1749577085.304532,28,92.94217681884766
1749577265.277385,29,94.72789001464844
1749577445.657902,30,96.76870727539062
1749577638.7285702,31,95.40816497802734
1749577827.267356,32,93.45237731933594
1749578012.466732,33,94.55782318115234
1749578192.3194802,34,95.57823181152344
1749578372.404938,35,95.49319458007812
1749578550.329078,36,96.59864044189453
1749578987.438688,37,96.00340270996094
1749579173.43924,38,96.51360321044922
1749579353.25362,39,94.47278594970703
1749579534.9765692,40,96.76870727539062
1749580168.282526,41,95.40816497802734
1749580348.5113,42,96.93877410888672
1749580527.7092211,43,96.93877410888672
1749580707.237371,44,97.95918273925781
1749580897.9797592,45,96.85374450683594
1749581100.54965,46,96.85374450683594
1749581285.1742551,47,97.19387817382812
1749581466.607286,48,95.57823181152344
1749581646.197221,49,97.61904907226562
1749581828.42072,50,97.02381134033203
1749582009.7613142,51,97.78911590576172
1749582190.88383,52,96.51360321044922
1749582371.593343,53,96.93877410888672
1749582553.330676,54,98.38435363769531
1749582733.994854,55,97.7040786743164
1749585614.8891141,56,97.95918273925781
1749588759.5989308,57,98.80952453613281
1749591831.49329,58,98.21428680419922
1749592017.141842,59,97.7040786743164
1749592200.797,60,97.87415313720703
1749592384.296107,61,99.06462860107422
1749592564.072851,62,98.29931640625
1749593032.715743,63,98.46939086914062
1749593211.888007,64,99.149658203125
1749593391.5223339,65,99.7448959350586
1749593570.597256,66,99.65986633300781
1749593749.366973,67,99.4047622680664
1749593929.426959,68,99.48979949951172
1749594110.581723,69,98.9795913696289
1749594290.99606,70,99.5748291015625
1749594471.38343,71,99.23469543457031
1749594651.045758,72,99.3197250366211
1749594831.406146,73,99.48979949951172
1749595010.9090781,74,99.5748291015625
1749595190.922914,75,99.4047622680664
1749595369.9839392,76,99.48979949951172
1749599256.432511,77,99.65986633300781
1749600428.7139132,78,99.8299331665039
1749600601.8857331,79,99.48979949951172
1749600774.254991,80,99.48979949951172
1749600947.509343,81,99.48979949951172
1749601129.827351,82,99.7448959350586
1749601328.502895,83,99.5748291015625
1749601501.071435,84,99.7448959350586
1749601673.52565,85,99.48979949951172
1749601847.854986,86,99.65986633300781
1749602020.192535,87,99.8299331665039
1749602193.475342,88,99.7448959350586
1749602365.491866,89,99.65986633300781
1749602538.614897,90,99.23469543457031
