Wall time,Step,Value
1749910253.224885,0,14.710884094238281
1749910471.783941,1,21.51360511779785
1749910700.649941,2,36.13945388793945
1749910914.503746,3,49.23469543457031
1749911163.145926,4,57.908164978027344
1749911510.403896,5,61.98979568481445
1749912689.858403,6,65.73129272460938
1749913010.6661508,7,71.34353637695312
1749913311.318342,8,69.81292724609375
1749913613.919811,9,71.51360321044922
1749913921.809909,10,77.21088409423828
1749914222.536615,11,75.5952377319336
1749914529.211777,12,76.78571319580078
1749915191.490945,13,79.08163452148438
1749915499.3337321,14,78.31632995605469
1749915796.481896,15,80.69728088378906
1749916096.289464,16,80.95237731933594
1749916389.833984,17,80.35713958740234
1749916688.005165,18,80.44217681884766
1749916974.3249369,19,84.35374450683594
1749917264.773647,20,84.69387817382812
1749917677.0699651,21,86.73469543457031
1749919242.169259,22,86.30952453613281
1749919552.7653089,23,89.54081726074219
1749919867.7168052,24,88.1802749633789
1749920176.1195982,25,91.24149322509766
1749920481.669844,26,88.01020050048828
1749808398.363934,27,93.02721405029297
1749808618.504023,28,94.04762268066406
1749808864.95287,29,94.04762268066406
1749809105.5221188,30,93.36734771728516
1749809350.172416,31,94.04762268066406
1749811408.7355258,32,94.21768951416016
1749811774.59055,33,94.55782318115234
1749812029.3131251,34,94.47278594970703
1749812288.49504,35,95.15306091308594
1749813220.615186,36,95.06802368164062
1749813478.354136,37,94.72789001464844
1749813732.289567,38,96.17346954345703
1749814005.9116101,39,95.83333587646484
1749814268.787285,40,96.08843231201172
1749814592.032314,41,96.25850677490234
1749814865.579616,42,96.51360321044922
1749815155.663292,43,97.36394500732422
1749815447.9153469,44,97.2789077758789
1749815719.742971,45,96.59864044189453
1749815983.124778,46,96.85374450683594
1749816247.1012638,47,97.87415313720703
1749816524.469486,48,97.44898223876953
1749816785.811284,49,97.19387817382812
1749817058.409465,50,97.02381134033203
1749817334.55985,51,96.76870727539062
1749817627.829582,52,97.02381134033203
1749817917.821076,53,97.53401184082031
1749818182.174016,54,96.51360321044922
1749818453.943506,55,96.85374450683594
1749818735.087115,56,97.02381134033203
1749819006.61081,57,97.19387817382812
1749819269.223609,58,97.7040786743164
1749819552.256096,59,98.29931640625
1749819832.498722,60,97.87415313720703
1749820099.011749,61,97.44898223876953
1749820364.016482,62,97.19387817382812
1749820626.12992,63,97.02381134033203
1749820889.560693,64,98.21428680419922
1749821153.676961,65,98.9795913696289
1749821411.421196,66,99.06462860107422
1749822857.40039,67,99.149658203125
1749823136.347403,68,99.4047622680664
1749823411.163279,69,99.06462860107422
1749823681.22908,70,99.65986633300781
1749823961.7445781,71,99.23469543457031
1749824228.147479,72,99.3197250366211
1749824509.010895,73,99.48979949951172
1749824780.8459039,74,99.5748291015625
1749825051.451054,75,99.4047622680664
1749825327.411005,76,99.4047622680664
1749825604.17892,77,99.23469543457031
1749825894.769973,78,99.06462860107422
1749826182.075964,79,99.5748291015625
1749826456.548637,80,99.48979949951172
1749826720.7245219,81,99.3197250366211
1749827000.381002,82,99.3197250366211
1749827296.24328,83,99.48979949951172
1749827570.40574,84,99.65986633300781
1749827870.390811,85,99.4047622680664
1749828178.481001,86,99.48979949951172
1749828522.121835,87,99.65986633300781
1749828824.772512,88,99.7448959350586
1749829110.321271,89,99.3197250366211
1749829376.546179,90,99.4047622680664
